,school_code,school_name,Year,Attendance
6892,2094,Gulargambone Central School,2014,86.6
6893,8546,Gulgong High School,2014,89.3
6894,2097,Gulgong Public School,2014,92.3
6895,2099,Gulmarrad Public School,2014,92.5
6896,2100,Gum Flat Public School,2014,97.8
6897,8442,Gundagai High School,2014,86.6
6898,2102,Gundagai Public School,2014,92.8
6899,2103,Gundagai South Public School,2014,90.7
6900,2104,Gundaroo Public School,2014,97.4
6901,8188,Gunnedah High School,2014,84.9
6902,2109,Gunnedah Public School,2014,92.3
6903,4018,Gunnedah South Public School,2014,94.3
6904,2111,Gunning Public School,2014,96.9
6905,2114,Guyra Central School,2014,89.8
6906,2115,Gwabegar Public School,2014,92.7
6907,4320,Gwandalan Public School,2014,95.1
6908,3826,Gwynneville Public School,2014,96.4
6909,2116,Gymea Bay Public School,2014,95.9
6910,4389,Gymea North Public School,2014,95.7
6911,8386,Gymea Technology High School,2014,91.4
6912,2117,Haberfield Public School,2014,97.1
6913,4611,Hallidays Point Public School,2014,94.0
6914,4590,Hambledon Public School,2014,95.6
6915,3897,Hamilton North Public School,2014,95.1
6916,7420,Hamilton Public School,2014,93.5
6917,3795,Hamilton South Public School,2014,95.2
6918,2128,Hammondville Public School,2014,94.3
6919,4494,Hampden Park Public School,2014,95.1
6920,2129,Hampton Public School,2014,95.7
6921,2131,Hannam Vale Public School,2014,95.5
6922,4092,Hannans Road Public School,2014,93.0
6923,2132,Hanwood Public School,2014,95.1
6924,2133,Harbord Public School,2014,95.1
6925,5118,Harcourt Public School,2014,95.8
6926,2136,Hargraves Public School,2014,94.3
6927,4628,Harrington Park Public School,2014,95.3
6928,2139,Harrington Public School,2014,92.2
6929,4314,Harrington Street Public School,2014,96.3
6930,2142,Harwood Island Public School,2014,94.9
6931,4598,Hassall Grove Public School,2014,93.3
6932,4524,Hastings Public School,2014,94.3
6933,8364,"Hastings Secondary College, Port Macquarie Campus",2014,86.1
6934,8554,"Hastings Secondary College, Westport Campus",2014,88.5
6935,8565,Hawkesbury High School,2014,86.9
6936,2145,Hay Public School,2014,92.9
6937,8119,Hay War Memorial High School,2014,91.1
6938,4399,Hayes Park Public School,2014,94.2
6939,3854,Hazelbrook Public School,2014,94.1
6940,5272,Heathcote East Public School,2014,95.7
6941,8246,Heathcote High School,2014,92.2
6942,2149,Heathcote Public School,2014,95.5
6943,4129,Heaton Public School,2014,94.9
6944,4447,Hebersham Public School,2014,92.9
6945,4336,Heckenberg Public School,2014,94.4
6946,2153,Helensburgh Public School,2014,95.6
6947,4619,Henry Fulton Public School,2014,94.6
6948,8467,Henry Kendall High School,2014,89.8
6949,2154,Henty Public School,2014,94.8
6950,2155,Hermidale Public School,2014,94.4
6951,2156,Hernani Public School,2014,95.3
6952,2157,Herons Creek Public School,2014,90.4
6953,2161,Hill End Public School,2014,
6954,2166,Hill Top Public School,2014,92.9
6955,4318,Hillsborough Public School,2014,96.2
6956,2164,Hillside Public School,2014,94.8
6957,2165,Hillston Central School,2014,90.2
6958,3997,Hilltop Road Public School,2014,93.9
6959,4437,Hillvue Public School,2014,88.5
6960,4613,Hinchinbrook Public School,2014,95.5
6961,2167,Hinton Public School,2014,95.6
6962,4452,Hobartville Public School,2014,94.5
6963,2170,Holbrook Public School,2014,95.5
6964,2171,Holgate Public School,2014,96.0
6965,2172,Holmwood Public School,2014,93.5
6966,8424,Holroyd High School,2014,93.6
6967,8564,Holsworthy High School,2014,90.7
6968,4288,Holsworthy Public School,2014,96.2
6969,8151,Homebush Boys High School,2014,95.1
6970,2173,Homebush Public School,2014,97.7
6971,5251,Homebush West Public School,2014,96.4
6972,8120,Hornsby Girls High School,2014,97.5
6973,4274,Hornsby Heights Public School,2014,96.7
6974,4365,Hornsby North Public School,2014,97.0
6975,5191,Hornsby South Public School,2014,96.7
6976,2182,Horsley Park Public School,2014,94.6
6977,2186,Howlong Public School,2014,96.6
6978,8485,Hoxton Park High School,2014,89.7
6979,2187,Hoxton Park Public School,2014,95.4
6980,4407,Hume Public School,2014,92.7
6981,2188,Humula Public School,2014,
6982,8219,Hunter River High School,2014,87.5
6983,8819,Hunter School of Performing Arts,2014,93.1
6984,8233,Hunter Sports High School,2014,84.2
6985,8207,Hunters Hill High School,2014,92.0
6986,2189,Hunters Hill Public School,2014,96.3
6987,2190,Huntingdon Public School,2014,92.7
6988,8121,Hurlstone Agricultural High School,2014,96.6
6989,5195,Hurstville Grove Infants School,2014,95.4
6990,2197,Hurstville Public School,2014,95.7
6991,2198,Hurstville South Public School,2014,95.6
6992,2199,Huskisson Public School,2014,92.8
6993,2201,Ilford Public School,2014,95.3
6994,2203,Illabo Public School,2014,96.4
6995,4246,Illaroo Road Public School,2014,96.4
6996,8205,Illawarra Sports High School,2014,87.0
6997,4077,Illawong Public School,2014,97.0
6998,2204,Iluka Public School,2014,94.3
6999,8262,Ingleburn High School,2014,88.7
7000,2206,Ingleburn Public School,2014,93.3
7001,8122,Inverell High School,2014,88.8
7002,2209,Inverell Public School,2014,91.2
7003,2211,Iona Public School,2014,95.2
7004,4638,Ironbark Ridge Public School,2014,96.1
7005,8562,Irrawang High School,2014,87.4
7006,4372,Irrawang Public School,2014,90.5
7007,2212,Islington Public School,2014,93.0
7008,2213,Ivanhoe Central School,2014,94.7
7009,8263,J J Cahill Memorial High School,2014,86.1
7010,2218,Jamberoo Public School,2014,97.7
7011,8460,James Busby High School,2014,89.7
7012,8882,James Cook Boys High School,2014,90.0
7013,4579,James Erskine Public School,2014,94.7
7014,8266,James Fallon High School,2014,84.3
7015,8497,James Meehan High School,2014,85.2
7016,8235,James Ruse Agricultural High School,2014,97.8
7017,8559,Jamison High School,2014,89.2
7018,4544,Jamisontown Public School,2014,96.1
7019,4004,Jannali East Public School,2014,95.9
7020,3829,Jannali Public School,2014,94.4
7021,4382,Jasper Road Public School,2014,94.5
7022,2223,Jennings Public School,2014,93.9
7023,2226,Jerilderie Public School,2014,97.5
7024,4633,Jerrabomberra Public School,2014,96.0
7025,2231,Jerrys Plains Public School,2014,93.3
7026,2234,Jesmond Public School,2014,93.1
7027,4469,Jewells Primary School,2014,94.2
7028,2235,Jiggi Public School,2014,95.8
7029,2236,Jilliby Public School,2014,93.0
7030,2237,Jindabyne Central School,2014,92.9
7031,2239,Jindera Public School,2014,95.7
7032,8290,John Edmondson High School,2014,92.4
7033,4648,John Palmer Public School,2014,95.3
7034,4572,John Purchase Public School,2014,96.5
7035,4479,John Warby Public School,2014,91.1
7036,2245,Jugiong Public School,2014,91.5
7037,8179,Junee High School,2014,87.6
7038,2248,Junee North Public School,2014,94.0
7039,2247,Junee Public School,2014,92.9
7040,3874,Kahibah Public School,2014,95.7
7041,4515,Kambora Public School,2014,96.2
7042,8489,Kanahooka High School,2014,88.2
7043,8318,Kandos High School,2014,90.2
7044,2254,Kandos Public School,2014,92.6
7045,2255,Kangaloon Public School,2014,94.6
7046,2256,Kangaroo Valley Public School,2014,96.7
7047,2259,Kanwal Public School,2014,94.8
7048,3923,Kapooka Public School,2014,94.2
7049,8524,Karabar High School,2014,87.8
7050,2260,Karangi Public School,2014,94.6
7051,4488,Kareela Public School,2014,95.6
7052,8292,Kariong Mountains High School,2014,89.0
7053,4580,Kariong Public School,2014,94.7
7054,2263,Karuah Public School,2014,93.1
7055,8150,Katoomba High School,2014,85.7
7056,3987,Katoomba North Public School,2014,92.4
7057,4546,Katoomba Public School,2014,93.5
7058,4593,Kearns Public School,2014,94.4
7059,2267,Kearsley Public School,2014,94.8
7060,2270,Kegworth Public School,2014,96.0
7061,8541,Keira High School,2014,90.0
7062,2271,Keiraville Public School,2014,95.9
7063,2273,Kellys Plains Public School,2014,95.5
7064,8477,Kellyville High School,2014,94.4
7065,2274,Kellyville Public School,2014,95.5
7066,4639,Kellyville Ridge Public School,2014,95.3
7067,2275,Kelso Public School,2014,93.4
7068,4083,Kemblawarra Public School,2014,90.7
7069,3615,Kemps Creek Public School,2014,96.0
7070,2278,Kempsey East Public School,2014,93.7
7071,8123,Kempsey High School,2014,80.5
7072,4196,Kempsey South Public School,2014,87.9
7073,2279,Kempsey West Public School,2014,90.3
7074,2280,Kendall Public School,2014,94.6
7075,2283,Kensington Public School,2014,96.4
7076,4160,Kent Road Public School,2014,96.5
7077,2284,Kenthurst Public School,2014,96.2
7078,2285,Kentlyn Public School,2014,95.1
7079,2286,Kentucky Public School,2014,93.7
7080,4270,Khancoban Public School,2014,96.2
7081,8171,Kiama High School,2014,93.4
7082,2293,Kiama Public School,2014,95.6
7083,8457,Killara High School,2014,94.8
7084,3918,Killara Public School,2014,96.4
7085,8422,Killarney Heights High School,2014,95.4
7086,4386,Killarney Heights Public School,2014,96.4
7087,4426,Killarney Vale Public School,2014,93.7
7088,2303,Kinchela Public School,2014,92.9
7089,8585,Kincumber High School,2014,90.6
7090,2304,Kincumber Public School,2014,94.7
7091,4467,King Park Public School,2014,94.9
7092,4514,King Street Public School,2014,92.5
7093,4528,Kings Langley Public School,2014,96.3
7094,8579,Kingscliff High School,2014,92.3
7095,4054,Kingscliff Public School,2014,94.2
7096,8247,Kingsgrove High School,2014,94.4
7097,8221,Kingsgrove North High School,2014,89.7
7098,2307,Kingsgrove Public School,2014,94.9
7099,2310,Kingstown Public School,2014,92.7
7100,8458,Kingswood High School,2014,85.5
7101,4346,Kingswood Park Public School,2014,91.6
7102,2312,Kingswood Public School,2014,95.0
7103,4339,Kingswood South Public School,2014,94.0
7104,2314,Kirkton Public School,2014,93.9
7105,8437,Kirrawee High School,2014,93.8
7106,4075,Kirrawee Public School,2014,94.5
7107,2315,Kitchener Public School,2014,95.2
7108,8320,Kogarah High School,2014,91.9
7109,2319,Kogarah Public School,2014,95.8
7110,4409,Koonawarra Public School,2014,88.0
7111,2326,Koorawatha Public School,2014,94.9
7112,8483,Kooringal High School,2014,86.9
7113,4173,Kooringal Public School,2014,93.7
7114,2327,Kootingal Public School,2014,95.2
7115,2330,Kororo Public School,2014,94.8
7116,8423,Kotara High School,2014,89.7
7117,4203,Kotara South Public School,2014,95.0
7118,2333,Krambach Public School,2014,93.5
7119,2334,Kulnura Public School,2014,93.6
7120,8416,Ku-ring-gai High School,2014,90.8
7121,2340,Kurmond Public School,2014,95.3
7122,2341,Kurnell Public School,2014,95.0
7123,2343,Kurrajong East Public School,2014,95.7
7124,2344,Kurrajong North Public School,2014,96.0
7125,2342,Kurrajong Public School,2014,95.6
7126,8177,Kurri Kurri High School,2014,89.3
7127,7422,Kurri Kurri Public School,2014,92.2
7128,5141,Kyeemagh Public School,2014,97.9
7129,8189,Kyogle High School,2014,88.8
7130,2349,Kyogle Public School,2014,92.1
7131,2373,La Perouse Public School,2014,91.9
7132,2353,Ladysmith Public School,2014,95.6
7133,2354,Laggan Public School,2014,93.1
7134,2356,Laguna Public School,2014,95.2
7135,4230,Laguna Street Public School,2014,96.2
7136,2357,Lake Albert Public School,2014,95.1
7137,2359,Lake Cargelligo Central School,2014,85.6
7138,4011,Lake Heights Public School,2014,91.9
7139,8474,Lake Illawarra High School,2014,84.7
7140,3867,Lake Illawarra South Public School,2014,93.9
7141,8210,Lake Macquarie High School,2014,85.8
7142,8279,Lake Munmorah High School,2014,85.5
7143,2362,Lake Munmorah Public School,2014,94.1
7144,2363,Lake Wyangan Public School,2014,94.7
7145,4266,Lakelands Public School,2014,93.8
7146,2360,Lakemba Public School,2014,94.8
7147,4191,Lalor Park Public School,2014,92.7
7148,8482,Lambton High School,2014,92.8
7149,2366,Lambton Public School,2014,94.8
7150,2368,Lane Cove Public School,2014,96.7
7151,3908,Lane Cove West Public School,2014,96.2
7152,2370,Lansdowne Public School,2014,93.9
7153,4391,Lansvale East Public School,2014,94.9
7154,5220,Lansvale Public School,2014,95.3
7155,4424,Lapstone Public School,2014,95.7
7156,2374,Largs Public School,2014,95.8
7157,2375,Larnook Public School,2014,87.6
7158,2377,Laurieton Public School,2014,94.2
7159,4168,Lavington East Public School,2014,93.9
7160,2378,Lavington Public School,2014,94.7
7161,2379,Lawrence Public School,2014,95.7
7162,2381,Lawson Public School,2014,92.7
7163,8156,Leeton High School,2014,84.0
7164,2386,Leeton Public School,2014,94.5
7165,1740,Leeville Public School,2014,92.4
7166,7423,Leichhardt Public School,2014,96.9
7167,4184,Lennox Head Public School,2014,94.1
7168,4475,Leonay Public School,2014,94.9
7169,2926,Leppington Public School,2014,90.0
7170,4408,Lethbridge Park Public School,2014,92.2
7171,8532,Leumeah High School,2014,89.0
7172,4058,Leumeah Public School,2014,95.7
7173,2391,Leura Public School,2014,93.9
7174,4369,Lewisham Public School,2014,95.3
7175,2394,Lidcombe Public School,2014,96.6
7176,2395,Lightning Ridge Central School,2014,89.2
7177,4084,Lilli Pilli Public School,2014,95.9
7178,2404,Lindfield East Public School,2014,96.6
7179,2403,Lindfield Public School,2014,96.7
7180,4042,Lindsay Park Public School,2014,94.6
7181,8544,Lisarow High School,2014,90.4
7182,2407,Lisarow Public School,2014,96.4
7183,4085,Lismore Heights Public School,2014,94.3
7184,1780,Lismore Public School,2014,94.3
7185,2409,Lismore South Public School,2014,92.4
7186,8125,Lithgow High School,2014,88.7
7187,2410,Lithgow Public School,2014,92.6
7188,8186,Liverpool Boys High School,2014,91.3
7189,8176,Liverpool Girls High School,2014,92.0
7190,7424,Liverpool Public School,2014,94.5
7191,4161,Liverpool West Public School,2014,94.2
7192,2413,Llandilo Public School,2014,93.9
7193,2417,Lochinvar Public School,2014,93.4
7194,2418,Lockhart Central School,2014,91.2
7195,4221,Loftus Public School,2014,96.8
7196,2421,Londonderry Public School,2014,94.2
7197,2423,Long Flat Public School,2014,95.3
7198,1921,Lord Howe Island Central School,2014,91.2
7199,3594,Louth Public School,2014,
7200,2428,Lowanna Public School,2014,92.1
7201,2429,Lowesdale Public School,2014,97.5
7202,8271,Lucas Heights Community School,2014,93.5
7203,2431,Luddenham Public School,2014,93.0
7204,2432,Lue Public School,2014,96.4
7205,3796,Lugarno Public School,2014,96.2
7206,8401,Lurnea High School,2014,88.1
7207,4289,Lurnea Public School,2014,92.8
7208,2436,Lyndhurst Public School,2014,92.8
7209,4258,Lynwood Park Public School,2014,93.7
7210,8822,Macarthur Girls High School,2014,94.2
7211,2439,Macdonald Valley Public School,2014,95.1
7212,8490,Macintyre High School,2014,93.9
7213,8162,Macksville High School,2014,86.1
7214,2444,Macksville Public School,2014,91.8
7215,8362,Maclean High School,2014,86.6
7216,3946,Maclean Public School,2014,93.5
7217,8553,Macquarie Fields High School,2014,94.8
7218,4064,Macquarie Fields Public School,2014,94.6
7219,4449,Madang Avenue Public School,2014,91.6
7220,2448,Maimuru Public School,2014,94.7
7221,3236,Main Arm Upper Public School,2014,93.1
7222,2451,Maitland East Public School,2014,93.4
7223,8127,Maitland Grossmann High School,2014,91.8
7224,8126,Maitland High School,2014,84.6
7225,3949,Maitland Public School,2014,93.5
7226,2454,Malabar Public School,2014,95.5
7227,4262,Mallawa Public School,2014,87.8
7228,2464,Manifold Public School,2014,93.3
7229,2465,Manildra Public School,2014,95.1
7230,7305,Manilla Central School,2014,91.2
7231,4021,Manly Vale Public School,2014,95.5
7232,3950,Manly Village Public School,2014,95.9
7233,2469,Manly West Public School,2014,95.2
7234,4316,Mannering Park Public School,2014,93.8
7235,4552,Manning Gardens Public School,2014,89.1
7236,2472,Maraylya Public School,2014,94.4
7237,4282,Marayong Heights Public School,2014,94.5
7238,4166,Marayong Public School,2014,92.6
7239,4327,Marayong South Public School,2014,94.4
7240,3898,Marks Point Public School,2014,93.8
7241,2480,Maroota Public School,2014,94.2
7242,2482,Maroubra Bay Public School,2014,93.0
7243,7427,Maroubra Junction Public School,2014,95.5
7244,4454,Marra Creek Public School,2014,
7245,2485,Marrar Public School,2014,94.2
7246,8540,Marrickville High School,2014,89.8
7247,3952,Marrickville Public School,2014,94.4
7248,3951,Marrickville West Public School,2014,94.8
7249,8225,Marsden High School,2014,93.7
7250,2489,Marsden Park Public School,2014,95.8
7251,4278,Marsden Road Public School,2014,95.0
7252,2492,Martindale Public School,2014,96.3
7253,2493,Martins Creek Public School,2014,
7254,2494,Martins Gully Public School,2014,95.3
7255,4431,Marton Public School,2014,96.1
7256,2496,Marulan Public School,2014,95.1
7257,4600,Maryland Public School,2014,95.0
7258,2499,Mascot Public School,2014,93.9
7259,2500,Mathoura Public School,2014,93.9
7260,2501,Matong Public School,2014,95.8
7261,2502,Matraville Public School,2014,94.3
7262,4067,Matraville Soldiers Settlement Public School,2014,94.0
7263,8249,Matraville Sports High School,2014,83.8
7264,4526,Matthew Pearce Public School,2014,96.4
7265,4466,Mawarra Public School,2014,96.0
7266,2506,Mayfield East Public School,2014,94.2
7267,2507,Mayfield West Public School,2014,94.1
7268,2508,Mayrung Public School,2014,96.2
